Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,HomeElo,AwayElo,Form3Home,Form3Away,Form5Home,Form5Away
2425,2025-01-11,FC St. Pauli,Eintracht Frankfurt,0,1,A,18.0,14.0,4.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0,3.7,3.5,2.05,3.8,3.4,2.1,1578.02,1718.17,3.0,1.0,6.0,7.0
2425,2025-01-11,FSV Mainz 05,VfL Bochum,2,0,H,10.0,11.0,5.0,2.0,5.0,6.0,0.0,2.0,0.0,0.0,1.53,4.33,5.75,1.57,4.38,5.81,1709.3,1532.22,6.0,4.0,12.0,4.0
2425,2025-01-11,1. FC Heidenheim,Union Berlin,2,0,H,16.0,10.0,9.0,6.0,5.0,4.0,0.0,1.0,0.0,1.0,3.1,3.3,2.3,3.24,3.29,2.38,1558.4,1616.83,0.0,1.0,0.0,1.0
2425,2025-01-11,SC Freiburg,Holstein Kiel,3,2,H,14.0,14.0,5.0,7.0,7.0,1.0,2.0,3.0,0.0,0.0,1.4,4.75,7.5,1.4,5.21,7.67,1673.99,1517.86,4.0,3.0,7.0,3.0
2425,2025-01-11,TSG Hoffenheim,VfL Wolfsburg,0,1,A,15.0,12.0,2.0,3.0,4.0,8.0,1.0,2.0,0.0,0.0,2.35,3.6,2.88,2.44,3.45,3.0,1613.28,1660.86,2.0,3.0,5.0,9.0
2425,2025-01-12,RB Leipzig,Werder Bremen,4,2,H,18.0,7.0,7.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.75,4.0,4.2,1.76,4.18,4.34,1750.37,1678.71,6.0,9.0,6.0,10.0
2425,2025-01-12,FC Augsburg,VfB Stuttgart,0,1,A,8.0,13.0,2.0,5.0,3.0,9.0,5.0,1.0,0.0,0.0,3.6,3.6,2.0,3.76,3.71,2.0,1585.06,1743.98,1.0,6.0,4.0,10.0
2425,2025-01-14,Holstein Kiel,Borussia Dortmund,4,2,H,11.0,16.0,7.0,4.0,1.0,9.0,2.0,2.0,1.0,0.0,5.25,4.5,1.55,5.52,4.77,1.56,1517.86,1815.07,3.0,4.0,3.0,6.0
2425,2025-01-14,Eintracht Frankfurt,SC Freiburg,4,1,H,23.0,7.0,8.0,5.0,8.0,1.0,1.0,1.0,0.0,0.0,1.7,4.2,4.33,1.72,4.19,4.77,1718.17,1673.99,3.0,6.0,7.0,10.0
2425,2025-01-14,Bayer Leverkusen,FSV Mainz 05,1,0,H,20.0,7.0,9.0,4.0,8.0,4.0,2.0,3.0,0.0,0.0,1.36,5.25,7.5,1.38,5.26,8.51,1906.35,1709.3,9.0,9.0,15.0,12.0
2425,2025-01-14,VfL Wolfsburg,Borussia Monchengladbach,5,1,H,16.0,9.0,5.0,5.0,4.0,7.0,1.0,0.0,0.0,0.0,1.91,3.8,3.75,1.95,3.86,3.87,1660.86,1663.32,3.0,0.0,9.0,0.0
2425,2025-01-15,Werder Bremen,1. FC Heidenheim,3,3,D,12.0,14.0,5.0,5.0,4.0,2.0,5.0,3.0,0.0,0.0,1.6,4.2,4.75,1.64,4.42,4.97,1671.5,1570.54,6.0,3.0,10.0,3.0
2425,2025-01-15,Union Berlin,FC Augsburg,0,2,A,13.0,11.0,2.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,1.83,3.5,4.5,1.84,3.56,4.74,1604.69,1580.07,1.0,0.0,1.0,4.0
2425,2025-01-15,VfL Bochum,FC St. Pauli,1,0,H,13.0,12.0,5.0,1.0,6.0,7.0,1.0,3.0,0.0,1.0,2.6,3.25,2.75,2.64,3.28,2.87,1527.85,1572.48,4.0,3.0,4.0,6.0
2425,2025-01-15,Bayern Munich,TSG Hoffenheim,5,0,H,25.0,5.0,10.0,2.0,13.0,1.0,1.0,1.0,0.0,0.0,1.13,9.0,17.0,1.12,11.23,17.9,1906.89,1605.47,6.0,1.0,10.0,2.0
2425,2025-01-15,VfB Stuttgart,RB Leipzig,2,1,H,14.0,6.0,6.0,3.0,5.0,0.0,2.0,7.0,0.0,2.0,1.95,3.9,3.4,2.01,3.81,3.63,1748.97,1757.58,6.0,6.0,10.0,9.0
2425,2025-01-17,Eintracht Frankfurt,Borussia Dortmund,2,0,H,13.0,12.0,5.0,3.0,5.0,7.0,0.0,2.0,0.0,0.0,2.55,3.6,2.63,2.61,3.64,2.71,1733.56,1788.9,6.0,3.0,7.0,5.0
2425,2025-01-18,Bayern Munich,VfL Wolfsburg,3,2,H,25.0,7.0,10.0,3.0,6.0,2.0,2.0,3.0,0.0,0.0,1.17,7.5,15.0,1.17,8.66,14.14,1906.89,1681.71,9.0,6.0,12.0,9.0
2425,2025-01-18,VfL Bochum,RB Leipzig,3,3,D,14.0,11.0,3.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,3.7,3.6,2.0,3.71,3.75,2.01,1527.85,1757.58,6.0,3.0,7.0,9.0
2425,2025-01-18,1. FC Heidenheim,FC St. Pauli,0,2,A,8.0,7.0,1.0,4.0,4.0,4.0,1.0,2.0,0.0,0.0,2.38,3.5,2.8,2.43,3.5,2.97,1570.54,1572.48,4.0,3.0,4.0,3.0
2425,2025-01-18,Holstein Kiel,TSG Hoffenheim,1,3,A,12.0,11.0,3.0,6.0,4.0,3.0,2.0,1.0,0.0,0.0,3.0,3.4,2.35,2.94,3.63,2.39,1533.96,1605.47,6.0,0.0,6.0,2.0
2425,2025-01-18,VfB Stuttgart,SC Freiburg,4,0,H,12.0,4.0,7.0,0.0,4.0,1.0,5.0,3.0,0.0,0.0,1.65,4.5,4.5,1.67,4.39,4.78,1748.97,1667.52,6.0,3.0,12.0,7.0
2425,2025-01-18,Bayer Leverkusen,Borussia Monchengladbach,3,1,H,10.0,7.0,5.0,4.0,7.0,6.0,0.0,2.0,0.0,0.0,1.27,5.75,11.0,1.27,6.29,9.26,1915.81,1646.91,9.0,0.0,15.0,0.0
2425,2025-01-19,Werder Bremen,FC Augsburg,0,2,A,20.0,9.0,2.0,4.0,6.0,2.0,1.0,2.0,0.0,0.0,1.85,3.8,4.0,1.88,3.79,4.19,1671.5,1580.07,4.0,3.0,10.0,4.0
2425,2025-01-19,Union Berlin,FSV Mainz 05,2,1,H,12.0,9.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.55,3.2,2.88,2.63,3.2,2.94,1604.69,1710.89,0.0,6.0,1.0,9.0
2425,2025-01-24,VfL Wolfsburg,Holstein Kiel,2,2,D,22.0,5.0,5.0,2.0,10.0,3.0,2.0,4.0,0.0,0.0,1.42,5.0,7.0,1.44,5.08,7.11,1681.71,1533.96,6.0,3.0,6.0,6.0
2425,2025-01-25,FC Augsburg,1. FC Heidenheim,2,1,H,11.0,11.0,7.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,1.82,3.6,4.0,1.91,3.65,4.22,1580.07,1570.54,6.0,4.0,6.0,4.0
2425,2025-01-25,Borussia Dortmund,Werder Bremen,2,2,D,8.0,13.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,0.0,1.62,4.33,4.75,1.63,4.44,5.03,1788.9,1671.5,0.0,1.0,4.0,7.0
2425,2025-01-25,SC Freiburg,Bayern Munich,1,2,A,7.0,7.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0,0.0,7.5,5.75,1.33,8.98,5.78,1.33,1667.52,1906.89,3.0,9.0,6.0,12.0
2425,2025-01-25,FSV Mainz 05,VfB Stuttgart,2,0,H,11.0,10.0,4.0,5.0,9.0,2.0,4.0,3.0,0.0,0.0,2.8,3.5,2.45,2.88,3.55,2.47,1710.89,1748.97,3.0,9.0,9.0,12.0
2425,2025-01-25,RB Leipzig,Bayer Leverkusen,2,2,D,8.0,13.0,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,3.7,3.9,1.9,3.79,4.03,1.92,1757.58,1915.81,4.0,9.0,7.0,15.0
2425,2025-01-25,Borussia Monchengladbach,VfL Bochum,3,0,H,16.0,10.0,6.0,4.0,8.0,7.0,1.0,3.0,0.0,0.0,1.73,4.0,4.5,1.72,4.12,4.66,1646.91,1527.85,0.0,4.0,0.0,8.0
2425,2025-01-26,FC St. Pauli,Union Berlin,3,0,H,16.0,14.0,5.0,2.0,5.0,7.0,0.0,3.0,0.0,0.0,2.55,3.1,3.0,2.53,3.15,3.12,1572.48,1604.69,3.0,3.0,6.0,4.0
2425,2025-01-26,TSG Hoffenheim,Eintracht Frankfurt,2,2,D,24.0,12.0,8.0,7.0,9.0,3.0,3.0,0.0,0.0,0.0,3.1,3.6,2.2,3.16,3.58,2.29,1605.47,1733.56,3.0,9.0,4.0,9.0
2425,2025-01-31,Werder Bremen,FSV Mainz 05,1,0,H,12.0,13.0,5.0,2.0,3.0,8.0,8.0,4.0,3.0,0.0,2.25,3.3,3.2,2.35,3.46,3.19,1671.5,1710.89,2.0,3.0,5.0,9.0
2425,2025-02-01,Bayern Munich,Holstein Kiel,4,3,H,29.0,10.0,12.0,6.0,12.0,1.0,1.0,1.0,0.0,0.0,1.05,17.0,26.0,1.05,17.7,41.8,1888.25,1518.42,9.0,4.0,15.0,7.0
2425,2025-02-01,VfL Bochum,SC Freiburg,0,1,A,22.0,13.0,4.0,5.0,9.0,7.0,3.0,2.0,0.0,0.0,2.8,3.4,2.5,2.88,3.42,2.54,1522.36,1644.23,4.0,0.0,7.0,3.0
2425,2025-02-01,1. FC Heidenheim,Borussia Dortmund,1,2,A,11.0,16.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,4.33,3.9,1.75,4.49,4.04,1.76,1544.79,1759.67,1.0,1.0,4.0,4.0
2425,2025-02-01,FC St. Pauli,FC Augsburg,1,1,D,5.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,2.35,3.3,3.1,2.38,3.2,3.32,1580.63,1604.79,6.0,9.0,9.0,9.0
2425,2025-02-01,VfB Stuttgart,Borussia Monchengladbach,1,2,A,10.0,12.0,3.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,1.57,4.5,5.0,1.58,4.65,5.2,1734.96,1641.11,6.0,3.0,9.0,4.0
2425,2025-02-01,Union Berlin,RB Leipzig,0,0,D,21.0,6.0,6.0,2.0,4.0,5.0,3.0,2.0,0.0,0.0,3.1,3.5,2.25,3.2,3.52,2.29,1576.89,1736.57,3.0,2.0,3.0,5.0
2425,2025-02-02,Bayer Leverkusen,TSG Hoffenheim,3,1,H,9.0,16.0,5.0,7.0,3.0,3.0,4.0,3.0,1.0,0.0,1.25,7.0,9.5,1.23,7.29,10.7,1899.17,1610.05,7.0,4.0,13.0,4.0
2425,2025-02-02,Eintracht Frankfurt,VfL Wolfsburg,1,1,D,16.0,11.0,4.0,2.0,9.0,1.0,1.0,3.0,0.0,0.0,1.95,3.8,3.6,1.99,3.8,3.72,1727.56,1663.62,7.0,4.0,10.0,7.0
2425,2025-02-07,Bayern Munich,Werder Bremen,3,0,H,21.0,2.0,12.0,0.0,5.0,2.0,1.0,3.0,0.0,0.0,1.1,11.0,17.0,1.09,12.89,20.27,1888.25,1654.0,9.0,4.0,15.0,5.0
2425,2025-02-08,Borussia Monchengladbach,Eintracht Frankfurt,1,1,D,8.0,15.0,3.0,7.0,6.0,1.0,3.0,3.0,0.0,0.0,2.63,3.5,2.55,2.62,3.7,2.63,1641.11,1727.56,6.0,5.0,6.0,11.0
2425,2025-02-08,Borussia Dortmund,VfB Stuttgart,1,2,A,16.0,4.0,5.0,2.0,9.0,4.0,5.0,2.0,1.0,0.0,1.85,3.8,3.9,1.88,3.93,3.98,1759.67,1734.96,4.0,3.0,4.0,9.0
2425,2025-02-08,SC Freiburg,1. FC Heidenheim,1,0,H,9.0,11.0,3.0,5.0,6.0,3.0,3.0,1.0,0.0,0.0,1.7,3.75,4.75,1.74,3.99,4.77,1644.23,1544.79,3.0,0.0,6.0,4.0
2425,2025-02-08,TSG Hoffenheim,Union Berlin,0,4,A,16.0,22.0,4.0,7.0,8.0,4.0,2.0,1.0,0.0,0.0,2.2,3.5,3.2,2.26,3.6,3.2,1610.05,1576.89,4.0,4.0,4.0,4.0
2425,2025-02-08,FSV Mainz 05,FC Augsburg,0,0,D,9.0,9.0,5.0,2.0,1.0,3.0,3.0,3.0,0.0,0.0,1.75,3.5,5.0,1.78,3.72,4.88,1694.22,1604.79,3.0,7.0,6.0,10.0
2425,2025-02-08,VfL Wolfsburg,Bayer Leverkusen,0,0,D,13.0,15.0,8.0,1.0,3.0,9.0,2.0,3.0,0.0,0.0,4.33,3.6,1.8,4.3,3.86,1.84,1663.62,1899.17,2.0,7.0,8.0,13.0
2425,2025-02-09,RB Leipzig,FC St. Pauli,2,0,H,11.0,7.0,6.0,4.0,5.0,4.0,2.0,2.0,1.0,0.0,1.57,4.2,5.25,1.57,4.39,5.81,1736.57,1580.63,3.0,7.0,6.0,7.0
2425,2025-02-09,Holstein Kiel,VfL Bochum,2,2,D,10.0,21.0,3.0,6.0,3.0,5.0,2.0,2.0,0.0,0.0,2.25,3.5,3.0,2.31,3.54,3.15,1518.42,1522.36,1.0,1.0,4.0,4.0
2425,2025-02-14,FC Augsburg,RB Leipzig,0,0,D,11.0,14.0,2.0,4.0,8.0,9.0,2.0,1.0,0.0,0.0,2.9,3.3,2.4,3.02,3.41,2.48,1604.79,1736.57,5.0,5.0,11.0,6.0
2425,2025-02-15,VfL Bochum,Borussia Dortmund,2,0,H,18.0,17.0,9.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,5.0,3.9,1.67,4.98,4.27,1.66,1526.87,1781.31,1.0,4.0,5.0,4.0
2425,2025-02-15,FC St. Pauli,SC Freiburg,0,1,A,5.0,6.0,1.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,2.5,3.25,2.88,2.6,3.25,2.94,1584.15,1663.73,4.0,6.0,7.0,6.0
2425,2025-02-15,VfB Stuttgart,VfL Wolfsburg,1,2,A,10.0,7.0,4.0,3.0,7.0,5.0,3.0,4.0,0.0,0.0,1.73,4.2,4.2,1.76,4.24,4.32,1743.08,1680.94,3.0,3.0,9.0,6.0
2425,2025-02-15,Union Berlin,Borussia Monchengladbach,1,2,A,18.0,9.0,3.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,2.2,3.5,3.1,2.28,3.57,3.18,1609.16,1662.45,4.0,7.0,7.0,7.0
2425,2025-02-15,Bayer Leverkusen,Bayern Munich,0,0,D,15.0,2.0,3.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,2.9,3.7,2.25,3.08,3.71,2.27,1905.83,1904.63,5.0,9.0,11.0,15.0
2425,2025-02-16,Werder Bremen,TSG Hoffenheim,1,3,A,14.0,16.0,1.0,7.0,6.0,4.0,2.0,3.0,0.0,0.0,1.85,3.8,3.9,1.9,4.04,3.8,1659.49,1597.13,4.0,1.0,5.0,4.0
2425,2025-02-16,Eintracht Frankfurt,Holstein Kiel,3,1,H,20.0,10.0,9.0,4.0,4.0,6.0,2.0,0.0,0.0,0.0,1.33,5.75,7.5,1.34,5.94,8.04,1733.02,1525.5,3.0,2.0,9.0,5.0
2425,2025-02-16,1. FC Heidenheim,FSV Mainz 05,0,2,A,12.0,6.0,3.0,5.0,8.0,4.0,1.0,3.0,0.0,0.0,3.6,3.5,2.05,3.69,3.53,2.08,1554.88,1699.79,0.0,4.0,1.0,4.0
2425,2025-02-21,SC Freiburg,Werder Bremen,5,0,H,13.0,9.0,8.0,3.0,3.0,7.0,3.0,0.0,0.0,0.0,2.0,3.5,3.75,2.09,3.45,3.84,1663.73,1659.49,9.0,3.0,9.0,4.0
2425,2025-02-22,Holstein Kiel,Bayer Leverkusen,0,2,A,4.0,18.0,3.0,8.0,5.0,11.0,4.0,1.0,0.0,0.0,11.0,6.0,1.25,10.87,6.67,1.25,1525.5,1905.83,1.0,5.0,2.0,9.0
2425,2025-02-22,FSV Mainz 05,FC St. Pauli,2,0,H,10.0,12.0,5.0,0.0,6.0,5.0,3.0,3.0,0.0,0.0,1.8,3.5,4.75,1.79,3.66,4.88,1699.79,1584.15,4.0,1.0,7.0,7.0
2425,2025-02-22,Borussia Monchengladbach,FC Augsburg,0,3,A,8.0,17.0,5.0,4.0,2.0,4.0,3.0,2.0,1.0,0.0,1.85,3.75,4.0,1.83,3.82,4.4,1662.45,1621.0,7.0,3.0,10.0,9.0
2425,2025-02-22,VfL Wolfsburg,VfL Bochum,1,1,D,13.0,11.0,6.0,5.0,3.0,5.0,2.0,3.0,0.0,0.0,1.53,4.2,6.0,1.56,4.53,5.71,1680.94,1526.87,5.0,4.0,6.0,5.0
2425,2025-02-22,Borussia Dortmund,Union Berlin,6,0,H,24.0,6.0,8.0,1.0,5.0,3.0,2.0,2.0,0.0,0.0,1.53,4.5,5.5,1.57,4.52,5.55,1781.31,1609.16,3.0,4.0,4.0,7.0
2425,2025-02-23,Bayern Munich,Eintracht Frankfurt,4,0,H,19.0,7.0,12.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.3,6.5,7.5,1.3,6.5,8.28,1904.63,1733.02,7.0,5.0,13.0,9.0
2425,2025-02-23,TSG Hoffenheim,VfB Stuttgart,1,1,D,9.0,14.0,2.0,7.0,4.0,8.0,0.0,0.0,0.0,0.0,3.5,3.9,1.95,3.63,3.96,1.97,1597.13,1743.08,3.0,3.0,7.0,6.0
2425,2025-02-23,RB Leipzig,1. FC Heidenheim,2,2,D,17.0,4.0,6.0,2.0,7.0,4.0,3.0,3.0,0.0,0.0,1.33,5.0,8.5,1.35,5.61,8.22,1745.34,1554.88,5.0,0.0,7.0,0.0
2425,2025-02-28,VfB Stuttgart,Bayern Munich,1,3,A,12.0,17.0,3.0,8.0,4.0,6.0,5.0,3.0,0.0,0.0,4.75,4.2,1.65,4.94,4.37,1.67,1743.08,1904.63,4.0,7.0,4.0,13.0
2425,2025-03-01,VfL Bochum,TSG Hoffenheim,0,1,A,12.0,10.0,3.0,2.0,8.0,5.0,0.0,1.0,0.0,0.0,2.4,3.6,2.8,2.47,3.56,2.88,1545.66,1609.67,5.0,4.0,5.0,5.0
2425,2025-03-01,1. FC Heidenheim,Borussia Monchengladbach,0,3,A,20.0,13.0,5.0,5.0,6.0,2.0,2.0,3.0,0.0,0.0,3.1,3.5,2.25,3.1,3.62,2.3,1531.5,1647.34,1.0,4.0,1.0,10.0
2425,2025-03-01,RB Leipzig,FSV Mainz 05,1,2,A,13.0,15.0,4.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,1.95,3.7,3.75,2.02,3.76,3.66,1734.35,1708.63,5.0,7.0,7.0,10.0
2425,2025-03-01,FC St. Pauli,Borussia Dortmund,0,2,A,7.0,14.0,1.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,4.1,3.8,1.83,4.31,3.73,1.87,1566.74,1768.6,0.0,3.0,4.0,7.0
2425,2025-03-01,Werder Bremen,VfL Wolfsburg,1,2,A,15.0,9.0,7.0,3.0,8.0,2.0,2.0,0.0,0.0,0.0,2.63,3.4,2.6,2.72,3.55,2.61,1625.98,1681.99,0.0,5.0,4.0,7.0
2425,2025-03-01,Eintracht Frankfurt,Bayer Leverkusen,1,4,A,7.0,20.0,3.0,9.0,2.0,6.0,1.0,1.0,0.0,0.0,4.75,3.75,1.73,4.72,3.92,1.76,1725.85,1902.19,4.0,5.0,6.0,9.0
2425,2025-03-02,FC Augsburg,SC Freiburg,0,0,D,13.0,7.0,5.0,3.0,5.0,2.0,1.0,1.0,0.0,0.0,2.63,3.25,2.7,2.71,3.13,2.91,1634.68,1680.06,5.0,9.0,9.0,12.0
2425,2025-03-02,Union Berlin,Holstein Kiel,0,1,A,14.0,10.0,3.0,3.0,11.0,3.0,4.0,0.0,0.0,0.0,1.57,4.33,5.25,1.62,4.25,5.45,1588.55,1514.99,3.0,1.0,4.0,2.0
2425,2025-03-07,Borussia Monchengladbach,FSV Mainz 05,1,3,A,12.0,16.0,4.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,2.6,3.3,2.7,2.65,3.43,2.74,1647.34,1708.63,6.0,9.0,10.0,10.0
2425,2025-03-08,Bayern Munich,VfL Bochum,2,3,A,14.0,8.0,5.0,5.0,9.0,3.0,0.0,6.0,1.0,0.0,1.11,9.5,19.0,1.11,12.4,17.74,1914.25,1545.66,7.0,4.0,13.0,5.0
2425,2025-03-08,Borussia Dortmund,FC Augsburg,0,1,A,14.0,6.0,1.0,1.0,12.0,3.0,1.0,4.0,0.0,0.0,1.53,4.33,5.75,1.55,4.42,6.05,1768.6,1634.68,6.0,5.0,9.0,7.0
2425,2025-03-08,Holstein Kiel,VfB Stuttgart,2,2,D,17.0,5.0,5.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,5.75,4.33,1.53,5.89,4.71,1.52,1514.99,1719.19,3.0,1.0,4.0,4.0
2425,2025-03-08,Bayer Leverkusen,Werder Bremen,0,2,A,18.0,11.0,4.0,7.0,10.0,3.0,4.0,4.0,0.0,0.0,1.27,5.75,11.0,1.27,6.39,10.17,1902.19,1625.98,7.0,0.0,11.0,3.0
2425,2025-03-08,VfL Wolfsburg,FC St. Pauli,1,1,D,16.0,14.0,4.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,1.75,3.5,5.0,1.78,3.75,4.85,1681.99,1566.74,7.0,0.0,9.0,1.0
2425,2025-03-08,SC Freiburg,RB Leipzig,0,0,D,10.0,18.0,2.0,3.0,2.0,6.0,0.0,3.0,0.0,0.0,2.55,3.3,2.7,2.66,3.32,2.81,1680.06,1734.35,7.0,2.0,13.0,6.0
2425,2025-03-09,Eintracht Frankfurt,Union Berlin,1,2,A,14.0,11.0,3.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,1.73,4.0,4.5,1.77,4.13,4.39,1725.85,1588.55,3.0,0.0,5.0,4.0
2425,2025-03-09,TSG Hoffenheim,1. FC Heidenheim,1,1,D,16.0,23.0,3.0,5.0,6.0,4.0,2.0,3.0,0.0,0.0,1.75,4.0,4.33,1.78,4.03,4.41,1609.67,1531.5,7.0,1.0,7.0,1.0
2425,2025-03-14,FC St. Pauli,TSG Hoffenheim,1,0,H,10.0,4.0,5.0,0.0,11.0,2.0,0.0,1.0,0.0,0.0,2.25,3.25,3.3,2.31,3.3,3.37,1566.74,1609.67,1.0,5.0,1.0,8.0
2425,2025-03-15,FC Augsburg,VfL Wolfsburg,1,0,H,9.0,13.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,0.0,2.55,3.3,2.75,2.63,3.29,2.87,1656.88,1694.67,7.0,5.0,9.0,9.0
2425,2025-03-15,FSV Mainz 05,SC Freiburg,2,2,D,9.0,24.0,4.0,8.0,1.0,4.0,1.0,2.0,1.0,0.0,1.95,3.3,4.1,2.02,3.45,4.0,1738.87,1689.61,9.0,5.0,13.0,11.0
2425,2025-03-15,Union Berlin,Bayern Munich,1,1,D,7.0,18.0,3.0,4.0,2.0,14.0,1.0,2.0,0.0,0.0,8.5,5.0,1.36,9.0,5.36,1.35,1599.91,1928.13,3.0,6.0,6.0,10.0
2425,2025-03-15,Werder Bremen,Borussia Monchengladbach,2,4,A,23.0,13.0,2.0,7.0,4.0,1.0,1.0,2.0,0.0,1.0,2.35,3.6,2.8,2.42,3.68,2.87,1649.74,1656.76,3.0,3.0,3.0,7.0
2425,2025-03-15,RB Leipzig,Borussia Dortmund,2,0,H,15.0,25.0,5.0,9.0,3.0,12.0,3.0,3.0,0.0,0.0,2.38,3.6,2.88,2.43,3.68,2.87,1734.13,1782.91,2.0,6.0,6.0,6.0
2425,2025-03-16,VfL Bochum,Eintracht Frankfurt,1,3,A,17.0,18.0,7.0,7.0,8.0,3.0,4.0,1.0,0.0,0.0,3.1,3.6,2.2,3.13,3.66,2.27,1564.44,1734.7,4.0,0.0,8.0,4.0
2425,2025-03-16,1. FC Heidenheim,Holstein Kiel,3,1,H,14.0,16.0,5.0,4.0,3.0,5.0,1.0,3.0,0.0,0.0,2.0,3.5,3.75,2.03,3.66,3.72,1534.37,1539.69,2.0,4.0,2.0,5.0
2425,2025-03-16,VfB Stuttgart,Bayer Leverkusen,3,4,A,11.0,16.0,6.0,4.0,1.0,10.0,3.0,2.0,0.0,0.0,3.1,3.4,2.3,3.09,3.6,2.32,1724.8,1877.44,2.0,6.0,5.0,8.0
2425,2025-03-28,Bayer Leverkusen,VfL Bochum,3,1,H,14.0,8.0,5.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.22,6.5,12.0,1.23,6.93,11.71,1877.44,1564.44,6.0,3.0,10.0,7.0
2425,2025-03-29,Eintracht Frankfurt,VfB Stuttgart,1,0,H,19.0,8.0,6.0,2.0,6.0,10.0,1.0,3.0,0.0,1.0,2.5,3.8,2.5,2.6,3.67,2.66,1734.7,1724.8,3.0,1.0,6.0,2.0
2425,2025-03-29,VfL Wolfsburg,1. FC Heidenheim,0,1,A,11.0,11.0,2.0,4.0,4.0,5.0,2.0,4.0,0.0,0.0,1.67,3.75,5.0,1.66,4.12,5.22,1694.67,1534.37,4.0,4.0,8.0,5.0
2425,2025-03-29,Borussia Monchengladbach,RB Leipzig,1,0,H,16.0,19.0,3.0,3.0,5.0,8.0,2.0,2.0,0.0,0.0,2.88,3.7,2.3,2.94,3.58,2.41,1656.76,1734.13,6.0,4.0,9.0,6.0
2425,2025-03-29,TSG Hoffenheim,FC Augsburg,1,1,D,13.0,11.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,0.0,2.35,3.3,3.1,2.43,3.29,3.15,1614.62,1656.88,4.0,7.0,8.0,11.0
2425,2025-03-29,Bayern Munich,FC St. Pauli,3,2,H,19.0,10.0,9.0,4.0,5.0,4.0,3.0,0.0,0.0,0.0,1.14,8.0,15.0,1.15,9.41,16.44,1928.13,1583.27,4.0,4.0,8.0,4.0
2425,2025-03-29,Holstein Kiel,Werder Bremen,0,3,A,11.0,14.0,0.0,7.0,3.0,4.0,4.0,1.0,0.0,0.0,3.2,3.9,2.05,3.42,3.85,2.08,1539.69,1649.74,4.0,3.0,4.0,3.0
2425,2025-03-30,SC Freiburg,Union Berlin,1,2,A,9.0,10.0,3.0,6.0,3.0,3.0,3.0,4.0,0.0,0.0,2.0,3.5,3.7,2.02,3.43,4.05,1689.61,1599.91,3.0,4.0,9.0,4.0
2425,2025-03-30,Borussia Dortmund,FSV Mainz 05,3,1,H,18.0,12.0,7.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,1.62,3.9,5.0,1.67,4.17,5.07,1782.91,1738.87,3.0,7.0,6.0,13.0
2425,2025-04-04,FC Augsburg,Bayern Munich,1,3,A,6.0,19.0,3.0,7.0,2.0,4.0,4.0,0.0,1.0,0.0,7.5,4.75,1.42,7.61,5.01,1.43,1664.63,1922.66,7.0,4.0,11.0,10.0
2425,2025-04-05,RB Leipzig,TSG Hoffenheim,3,1,H,16.0,9.0,5.0,5.0,8.0,2.0,0.0,3.0,0.0,1.0,1.55,4.2,5.5,1.58,4.55,5.43,1736.87,1614.93,4.0,2.0,5.0,6.0
2425,2025-04-05,Werder Bremen,Eintracht Frankfurt,2,0,H,12.0,9.0,4.0,0.0,5.0,6.0,3.0,3.0,0.0,0.0,2.63,3.5,2.5,2.65,3.73,2.58,1647.9,1747.69,6.0,6.0,6.0,6.0
2425,2025-04-05,FSV Mainz 05,Holstein Kiel,1,1,D,13.0,10.0,3.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,1.45,4.5,7.0,1.43,5.01,7.05,1727.72,1519.37,4.0,1.0,10.0,4.0
2425,2025-04-05,VfL Bochum,VfB Stuttgart,0,4,A,11.0,14.0,2.0,6.0,2.0,4.0,1.0,1.0,0.0,0.0,3.1,3.7,2.15,3.2,3.8,2.18,1555.74,1713.35,3.0,1.0,4.0,2.0
